,country,year,annual_co2_emmissions,health_spend_per_capita,life_expectancy,ozone_depleting_emissions,min_daily_ozone,mean_daily_ozone,population,pollution_deaths
3613,Austria,2008,24.333422,533.26150838,74.595,3.36,101.0,114.0,10414000.0,4482.98
3614,Austria,2009,24.321607,604.99583039,74.695,3.78,97.0,107.9,10526000.0,4591.33
3615,Austria,2010,27.102531,656.10649641,74.793,3.36,119.0,128.5,10635000.0,4707.28
3616,Austria,2011,25.524332,725.31948606,74.9,3.08,95.0,106.5,10742000.0,4758.18
3617,Austria,2012,26.306407,766.04005759,75.023,3.37,124.0,139.3,10847000.0,4850.25
3618,Austria,2013,26.865501,797.49401646,75.167,2.24,116.0,132.7,10953000.0,5115.2
3619,Austria,2014,27.892055,785.31749079,75.335,2.37,114.0,128.6,11063000.0,5234.22
3620,Austria,2015,29.27462,,75.525,1.77,101.0,117.2,11180000.0,5451.99
3621,Austria,2016,29.008143,,75.73100000000000,1.64,114.0,123.2,11304000.0,5704.52
3622,Austria,2017,29.620031,,,,131.0,141.8,11433000.0,5814.95
3623,Austria,1990,151.508468,,64.256,75.09,111.0,124.2,53922000.0,27498.76
3624,Austria,1991,157.98200500000000,,64.757,68.67,94.0,119.0,54841000.0,28250.18
3625,Austria,1992,163.92225,,65.275,66.03,105.0,114.3,55749000.0,28745.79
3626,Austria,1993,171.01116300000000,,65.815,58.9,104.0,112.6,56654000.0,29287.92
3627,Austria,1994,167.433113,,66.377,37.77,73.0,92.3,57564000.0,29917.36
3628,Austria,1995,180.903047,180.16971719,66.96300000000000,31.27,,,58486000.0,30161.25
3629,Austria,1996,199.521939,224.5329305,67.57,22.5,103.0,108.8,59423000.0,30075.06
3630,Austria,1997,212.005568,261.61425754,68.189,20.73,99.0,108.8,60373000.0,30227.57
3631,Austria,1998,212.040282,309.81007352,68.807,25.97,86.0,98.8,61330000.0,30228.0
3632,Austria,1999,207.804163,392.17235078,69.417,22.1,97.0,102.9,62287000.0,29859.61
3633,Austria,2000,229.790601,457.30820405,70.008,20.21,89.0,98.7,63240000.0,28658.58
3634,Austria,2001,213.486094,447.80548252,70.571,15.97,91.0,100.9,64192000.0,28260.84
3635,Austria,2002,220.977701,467.36603457,71.102,12.5,131.0,157.4,65145000.0,27992.12
3636,Austria,2003,236.483893,473.20095217,71.6,13.1,91.0,108.7,66089000.0,28049.42
3637,Austria,2004,244.464112,549.48219072,72.06,9.71,102.0,123.5,67011000.0,28010.89
3638,Austria,2005,264.200797,624.67816196,72.48100000000000,7.12,103.0,113.8,67903000.0,28883.23
3639,Austria,2006,281.649185,754.38435559,72.866,6.64,84.0,98.4,68757000.0,29841.74
3640,Austria,2007,312.736708,843.87233037,73.219,4.73,108.0,116.2,69582000.0,30543.03
3641,Austria,2008,309.32119500000000,918.15202178,73.54900000000000,3.36,101.0,114.0,70419000.0,31474.46
3642,Austria,2009,315.359638,887.12788359,73.859,3.78,97.0,107.9,71321000.0,33947.03
3643,Austria,2010,314.380033,904.09447184,74.154,3.36,119.0,128.5,72327000.0,35314.67
3644,Austria,2011,339.482252,941.37578831,74.437,3.08,95.0,106.5,73443000.0,35373.82
3645,Austria,2012,353.666209,948.70196368,74.711,3.37,124.0,139.3,74651000.0,36509.28
3646,Austria,2013,345.220585,1006.95705909,74.977,2.24,116.0,132.7,75925000.0,37693.36
3647,Austria,2014,361.675461,1036.46529379,75.23900000000000,2.37,114.0,128.6,77229000.0,39248.08
3648,Austria,2015,381.331944,,75.498,1.77,101.0,117.2,78529000.0,40394.64
3649,Austria,2016,401.239738,,75.755,1.64,114.0,123.2,79828000.0,40278.05
3650,Austria,2017,425.32923,,,,131.0,141.8,81116000.0,40720.7
3651,Austria,1990,41.162065000000000,,62.81100000000000,75.09,111.0,124.2,3684000.0,2151.78
3652,Austria,1991,35.616687,,62.784,68.67,94.0,119.0,3789000.0,2232.09
3653,Austria,1992,31.995405,,62.761,66.03,105.0,114.3,3900000.0,2320.72
3654,Austria,1993,27.517508000000000,,62.757,58.9,104.0,112.6,4011000.0,2499.29
3655,Austria,1994,33.442538,,62.785,37.77,73.0,92.3,4115000.0,2586.6
3656,Austria,1995,33.932208,103.38494824,62.85,31.27,,,4208000.0,2585.61
3657,Austria,1996,30.603724,112.60708814,62.952,22.5,103.0,108.8,4287000.0,2684.62
3658,Austria,1997,30.55589,158.09863172,63.083,20.73,99.0,108.8,4355000.0,2705.07
3659,Austria,1998,32.024954,171.2463172,63.237,25.97,86.0,98.8,4413000.0,2644.32
3660,Austria,1999,37.605024,154.39783311,63.412,22.1,97.0,102.9,4466000.0,2503.45
3661,Austria,2000,37.465592,167.191684,63.613,20.21,89.0,98.7,4516000.0,2352.55
3662,Austria,2001,37.999761,173.30897615,63.842,15.97,91.0,100.9,4564000.0,2347.24
3663,Austria,2002,39.889611,150.48484104,64.101,12.5,131.0,157.4,4610000.0,2396.54
3664,Austria,2003,44.520132,181.09643455,64.38600000000000,13.1,91.0,108.7,4656000.0,2459.22
3665,Austria,2004,46.447085,202.39363836,64.693,9.71,102.0,123.5,4703000.0,2535.57
3666,Austria,2005,48.231551,203.30925936,65.017,7.12,103.0,113.8,4755000.0,2591.7
3667,Austria,2006,49.372149,190.14374428,65.354,6.64,84.0,98.4,4810000.0,2630.31
3668,Austria,2007,55.890131,159.32753233,65.695,4.73,108.0,116.2,4870000.0,2601.38
3669,Austria,2008,56.66573400000000,164.18274135,66.031,3.36,101.0,114.0,4936000.0,2478.8
3670,Austria,2009,50.170748,169.44227377,66.355,3.78,97.0,107.9,5008000.0,2269.69
3671,Austria,2010,57.108891,195.32007296,66.657,3.36,119.0,128.5,5087000.0,2144.8
3672,Austria,2011,62.182265,225.05769644,66.928,3.08,95.0,106.5,5174000.0,2181.92
3673,Austria,2012,64.53291,248.8387752,67.167,3.37,124.0,139.3,5268000.0,2172.13
3674,Austria,2013,66.374122,296.98049604,67.375,2.24,116.0,132.7,5366000.0,2255.55
3675,Austria,2014,68.03212000000000,319.89865998,67.55200000000000,2.37,114.0,128.6,5466000.0,2252.93
3676,Austria,2015,70.230952,,67.704,1.77,101.0,117.2,5565000.0,2358.16
3677,Austria,2016,70.163813,,67.835,1.64,114.0,123.2,5662000.0,2341.52
3678,Austria,2017,70.193125,,,,131.0,141.8,5758000.0,2406.52
3679,Austria,1990,0.7617080000000000,,45.50900000000000,75.09,111.0,124.2,17354000.0,1685.65
3680,Austria,1991,0.780295,,45.058,68.67,94.0,119.0,17954000.0,1772.46
3681,Austria,1992,0.79827,,44.676,66.03,105.0,114.3,18562000.0,1813.31
3682,Austria,1993,0.797924,,44.388000000000000,58.9,104.0,112.6,19176000.0,1890.38
3683,Austria,1994,0.708408,,44.223,37.77,73.0,92.3,19794000.0,1957.11
3684,Austria,1995,0.926482,45.70373496,44.22,31.27,,,20413000.0,2000.02
3685,Austria,1996,1.01791,50.01981372,44.415,22.5,103.0,108.8,21033000.0,2092.91
3686,Austria,1997,1.060715,53.03064843,44.81100000000000,20.73,99.0,108.8,21655000.0,2173.13
3687,Austria,1998,1.209282,56.14149506,45.397,25.97,86.0,98.8,22291000.0,2238.68
3688,Austria,1999,1.254022,62.78444125,46.16,22.1,97.0,102.9,22952000.0,2294.51
3689,Austria,2000,1.360753,66.95202884,47.077,20.21,89.0,98.7,23650000.0,2317.19
3690,Austria,2001,1.417524,75.47322207,48.12,15.97,91.0,100.9,24389000.0,2511.95
3691,Austria,2002,1.44615,88.40907421,49.242,12.5,131.0,157.4,25167000.0,2602.02
3692,Austria,2003,1.512359,90.43761449,50.394,13.1,91.0,108.7,25981000.0,2626.42
3693,Austria,2004,1.606916,101.21861326,51.538,9.71,102.0,123.5,26821000.0,2710.8
3694,Austria,2005,2.017941,126.66413639,52.64,7.12,103.0,113.8,27685000.0,2699.0
3695,Austria,2006,2.383386,146.49308916,53.681,6.64,84.0,98.4,28571000.0,2702.93
3696,Austria,2007,2.7099900000000000,155.31419124,54.66,4.73,108.0,116.2,29486000.0,2735.68
3697,Austria,2008,2.779614,162.26560585,55.574,3.36,101.0,114.0,30432000.0,2753.54
3698,Austria,2009,2.999798,138.57578840000000,56.409,3.78,97.0,107.9,31411000.0,2773.72
3699,Austria,2010,3.5696190000000000,175.31182892,57.153,3.36,119.0,128.5,32428000.0,2796.11
3700,Austria,2011,3.824069,175.39104074,57.79600000000000,3.08,95.0,106.5,33477000.0,2973.74
3701,Austria,2012,3.626987,133.57447136,58.347,3.37,124.0,139.3,34559000.0,3200.91
3702,Austria,2013,3.75453,132.51559397,58.819,2.24,116.0,132.7,35695000.0,3238.93
3703,Austria,2014,4.0969940000000000,132.58798789,59.224,2.37,114.0,128.6,36912000.0,3261.73
3704,Austria,2015,4.521906,,59.575,1.77,101.0,117.2,38225000.0,3381.53
3705,Austria,2016,4.805071,,59.889,1.64,114.0,123.2,39649000.0,3552.22
3706,Austria,2017,5.226431,,,,131.0,141.8,41167000.0,3587.2
3707,Austria,1990,705.829992,,70.1365853658537,75.09,111.0,124.2,51463000.0,49154.06
3708,Austria,1991,632.536626,,68.87804878048780,68.67,94.0,119.0,51461000.0,52426.15
3709,Austria,1992,589.060251,,69.06829268292690,66.03,105.0,114.3,51416000.0,55252.66
3710,Austria,1993,510.199537,,68.4756097560976,58.9,104.0,112.6,51316000.0,57897.68
3711,Austria,1994,419.266301,,67.8385365853659,37.77,73.0,92.3,51148000.0,60283.87
3712,Austria,1995,389.864615,262.79939969,67.13707317073170,31.27,,,50904000.0,64008.96
3713,Austria,1996,351.408753,236.93228374,66.8878048780488,22.5,103.0,108.8,50580000.0,62915.88
3714,Austria,1997,340.242686,235.65577791,67.29536585365850,20.73,99.0,108.8,50187000.0,59126.38
3715,Austria,1998,328.578938,227.18811022,67.9887804878049,25.97,86.0,98.8,49747000.0,54801.44
3716,Austria,1999,298.20396,207.2932007,68.2134146341463,22.1,97.0,102.9,49289000.0,56182.87
3717,Austria,2000,285.337201,214.93427219,67.85951219512200,20.21,89.0,98.7,48838000.0,57123.08
3718,Austria,2001,303.559229,245.11924474,68.2870731707317,15.97,91.0,100.9,48402000.0,56539.0
3719,Austria,2002,295.67349,291.93034713,68.27560975609760,12.5,131.0,157.4,47980000.0,57667.81
3720,Austria-Hungary,2003,307.017472,364.31487476,68.21073170731710,13.1,91.0,108.7,47582000.0,57446.27
3721,Azerbaijan,2004,310.362748,403.10091944,68.18536585365850,9.71,102.0,123.5,47217000.0,57920.23
3722,Azerbaijan,2005,313.118088,417.39695481,67.95682926829270,7.12,103.0,113.8,46891000.0,57489.0
3723,Azerbaijan,2006,332.670337,463.21832969,68.0775609756098,6.64,84.0,98.4,46607000.0,55380.01
3724,Azerbaijan,2007,336.364014,512.93219121,68.2221951219512,4.73,108.0,116.2,46366000.0,56780.94
3725,Azerbaijan,2008,325.532713,561.20627303,68.2514634146342,3.36,101.0,114.0,46159000.0,56516.49
3726,Azerbaijan,2009,277.293501,568.82628817,69.19,3.78,97.0,107.9,45971000.0,51102.03
3727,Azerbaijan,2010,294.078322,602.98750955,70.2653658536586,3.36,119.0,128.5,45792000.0,49077.33
3728,Azerbaijan,2011,307.95284100000000,581.33603392,70.8092682926829,3.08,95.0,106.5,45620000.0,47769.55
3729,Azerbaijan,2012,303.952606,636.35300892,70.94414634146340,3.37,124.0,139.3,45454000.0,46628.32
3730,Azerbaijan,2013,297.294253,665.14875628,71.159512195122,2.24,116.0,132.7,45287000.0,45592.6
3731,Azerbaijan,2014,257.584689,584.23599726,71.1865853658537,2.37,114.0,128.6,45112000.0,42938.44
3732,Azerbaijan,2015,223.911869,,71.189512195122,1.77,101.0,117.2,44922000.0,51239.49
3733,Azerbaijan,2016,234.200302,,71.4763414634146,1.64,114.0,123.2,44714000.0,49047.03
3734,Azerbaijan,2017,223.232151,,,,131.0,141.8,44488000.0,46519.75
3735,Azerbaijan,1990,51.702598,,71.541,75.09,111.0,124.2,1828000.0,295.43
3736,Azerbaijan,1991,56.672349,,71.837,68.67,94.0,119.0,1937000.0,318.34
3737,Azerbaijan,1992,57.757677,,72.122,66.03,105.0,114.3,2053000.0,342.43
3738,Azerbaijan,1993,65.565386,,72.40100000000000,58.9,104.0,112.6,2173000.0,367.89
3739,Azerbaijan,1994,72.604574,,72.67400000000000,37.77,73.0,92.3,2294000.0,394.6
3740,Azerbaijan,1995,70.012731,2066.4761756,72.943,31.27,,,2415000.0,422.35
3741,Azerbaijan,1996,72.77480600000000,1978.87988105,73.21,22.5,103.0,108.8,2539000.0,446.67
3742,Azerbaijan,1997,73.100739,2085.38392706,73.473,20.73,99.0,108.8,2671000.0,468.21
3743,Azerbaijan,1998,80.68245,2335.26184815,73.732,25.97,86.0,98.8,2813000.0,503.4
3744,Azerbaijan,1999,77.542647,2177.63625617,73.987,22.1,97.0,102.9,2966000.0,539.75
3745,Azerbaijan,2000,111.788067,2033.95767929,74.23900000000000,20.21,89.0,98.7,3134000.0,564.4
3746,Azerbaijan,2001,100.591952,2092.25601528,74.487,15.97,91.0,100.9,3303000.0,584.61
3747,Azerbaijan,2002,83.697972,2258.16407038,74.73,12.5,131.0,157.4,3479000.0,598.07
3748,Azerbaijan,2003,105.618489,2282.94322194,74.968,13.1,91.0,108.7,3712000.0,624.52
3749,Azerbaijan,2004,111.801525,2183.0461741,75.2,9.71,102.0,123.5,4069000.0,648.94
3750,Azerbaijan,2005,114.477493,1973.47528883,75.422,7.12,103.0,113.8,4588000.0,659.71
3751,Azerbaijan,2006,121.737235,1940.76107711,75.632,6.64,84.0,98.4,5300000.0,702.81
3752,Azerbaijan,2007,133.263712,1953.36952141,75.828,4.73,108.0,116.2,6169000.0,761.31
3753,Azerbaijan,2008,153.96853000000000,2040.33534565,76.012,3.36,101.0,114.0,7089000.0,826.25
3754,Azerbaijan,2009,165.500248,2410.87882678,76.183,3.78,97.0,107.9,7917000.0,929.52
3755,Azerbaijan,2010,155.977248,2232.36489131,76.344,3.36,119.0,128.5,8550000.0,1024.93
3756,Azerbaijan,2011,169.174938,2130.25105592,76.498,3.08,95.0,106.5,8947000.0,1137.62
3757,Azerbaijan,2012,217.36162,1993.5909008,76.648,3.37,124.0,139.3,9142000.0,1264.05
3758,Azerbaijan,2013,221.836126,2208.2640874000000,76.798,2.24,116.0,132.7,9198000.0,1403.53
3759,Azerbaijan,2014,215.90624,2405.36771937,76.94800000000000,2.37,114.0,128.6,9214000.0,1539.14
3760,Azerbaijan,2015,239.670713,,77.101,1.77,101.0,117.2,9263000.0,1745.94
3761,Azerbaijan,2016,228.583456,,77.256,1.64,114.0,123.2,9361000.0,1910.19
3762,Azerbaijan,2017,186.623289,,,,131.0,141.8,9487000.0,2110.87
3763,Azerbaijan,1990,600.479498,,75.88048780487810,75.09,111.0,124.2,57134000.0,37766.23
3764,Azerbaijan,1991,608.579167,,76.08292682926830,68.67,94.0,119.0,57291000.0,37443.8
3765,Azerbaijan,1992,593.092653,,76.4341463414634,66.03,105.0,114.3,57446000.0,37013.89
3766,Azerbaijan,1993,578.842161,,76.3853658536585,58.9,104.0,112.6,57602000.0,37731.26
3767,Azerbaijan,1994,575.107909,,76.8853658536585,37.77,73.0,92.3,57763000.0,36480.42
3768,Azerbaijan,1995,566.811321,1349.74957198,76.83658536585370,31.27,,,57932000.0,36743.26
3769,Azerbaijan,1996,588.4442230000000,1435.6061148,77.0878048780488,22.5,103.0,108.8,58114000.0,36092.88
3770,Azerbaijan,1997,562.561266,1483.33206541,77.2109756097561,20.73,99.0,108.8,58307000.0,35304.71
