,country,year,annual_co2_emmissions,health_spend_per_capita,life_expectancy,ozone_depleting_emissions,min_daily_ozone,mean_daily_ozone,population,pollution_deaths,PM2.5_ug_m3
3237,Australasia,1996,401.529624,560.71614077,74.1512195121951,22.5,103.0,108.8,45751000.0,13264.02,
3238,Australasia,1997,427.786068,598.36753936,74.6024390243903,20.73,99.0,108.8,46196000.0,13496.28,
3239,Australasia,1998,363.54826,580.28117429,75.0048780487805,25.97,86.0,98.8,46621000.0,13934.37,
3240,Australasia,1999,398.325258,688.83847959,75.409756097561,22.1,97.0,102.9,47017000.0,14433.7,
3241,Australasia,2000,445.440693,764.54526559,75.909756097561,20.21,89.0,98.7,47379000.0,14878.94,
3242,Australasia,2001,448.550576,913.77622756,76.4121951219512,15.97,91.0,100.9,47706000.0,14955.82,
3243,Australasia,2002,463.628014,958.72810455,76.7658536585366,12.5,131.0,157.4,48000000.0,15276.35,
3244,Australasia,2003,462.407318,1053.51137196,77.2146341463415,13.1,91.0,108.7,48261000.0,15471.34,
3245,Australasia,2004,478.605781,1139.06196875,77.6658536585366,9.71,102.0,123.5,48493000.0,15545.26,
3246,Australasia,2005,459.345664,1290.55470375,78.1682926829268,7.12,103.0,113.8,48701000.0,15463.61,
3247,Australasia,2006,465.60591,1488.97479887,78.6682926829268,6.64,84.0,98.4,48880000.0,15335.27,
3248,Australasia,2007,493.353378,1668.62865623,79.119512195122,4.73,108.0,116.2,49035000.0,15393.37,
3249,Australasia,2008,505.782554,1768.47761798,79.5170731707317,3.36,101.0,114.0,49182000.0,15413.55,
3250,Australasia,2009,506.764395,1889.8576024,79.9682926829268,3.78,97.0,107.9,49347000.0,15534.37,
3251,Australasia,2010,565.960803,2069.90160198,80.1170731707317,3.36,119.0,128.5,49546000.0,15867.68,
3252,Australasia,2011,588.403868,2140.43476465,80.5682926829269,3.08,95.0,106.5,49786000.0,16330.25,
3253,Australasia,2012,583.631857,2245.55397641,80.819512195122,3.37,124.0,139.3,50061000.0,16498.88,
3254,Australia,2013,591.539853,2380.2161346,81.2707317073171,2.24,116.0,132.7,50346000.0,16940.54,
3255,Australia,2014,586.547889,2530.57164113,81.7219512195122,2.37,114.0,128.6,50608000.0,16590.6,
3256,Australia,2015,595.393885,,82.0243902439024,1.77,101.0,117.2,50823000.0,17318.21,
3257,Australia,2016,617.960077,,82.0243902439024,1.64,114.0,123.2,50983000.0,16890.09,
3258,Australia,2017,620.61002,,,,131.0,141.8,51096000.0,17684.75,
3259,Australia,1990,0.433885,,43.525,75.09,111.0,124.2,5493000.0,968.31,
3260,Australia,1991,0.406424,,44.232,68.67,94.0,119.0,5420000.0,993.94,
3261,Australia,1992,0.363402,,44.933,66.03,105.0,114.3,5305000.0,1011.55,
3262,Australia,1993,0.250506,,45.612,58.9,104.0,112.6,5186000.0,1047.72,
3263,Australia,1994,0.344484,,46.258,37.77,73.0,92.3,5111000.0,1064.78,
